dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,criterion,n_estimators
ECFP4,RT,rfc,std,4,2372,143,794,29,0.9484721390053924,0.9431411530815109,0.9879216992919617,0.9650122050447518,0.9176534857185529,0.8708494245438364,1.8572523615722443,3.660273551940918,0.24637436866760254,log_loss,500
ECFP4,RT,rfc,std,4,2371,138,799,30,0.9496704613541043,0.9449980071741729,0.9875052061640983,0.9657841140529532,0.9201133288024334,0.8738456641315638,1.814060446186843,7.36039924621582,0.48368072509765625,log_loss,1000
ECFP4,RT,rfc,std,4,2370,147,790,31,0.9466746554823248,0.9415971394517283,0.9870887130362349,0.9638064253761692,0.9151025208724397,0.8662396440088634,1.9220402346503456,10.913007259368896,0.7230775356292725,log_loss,1500
ECFP4,RT,rfc,std,4,2373,143,794,28,0.9487717195925705,0.9431637519872814,0.9883381924198251,0.9652226967663209,0.9178617322824845,0.8716401852350856,1.846454382725894,14.49248743057251,0.9604482650756836,log_loss,2000
ECFP4,RT,rfc,minmax,1,2369,127,810,32,0.9523666866387058,0.9491185897435898,0.9866722199083715,0.9675311415152134,0.9255666328997567,0.8806130236549268,1.7168786365696906,0.741044282913208,0.06185197830200195,gini,100
ECFP4,RT,rfc,minmax,1,2369,138,799,32,0.9490713001797484,0.944954128440367,0.9866722199083715,0.965362673186634,0.91969683567457,0.8722759271736641,1.8356564038795435,3.5944695472717285,0.2543215751647949,gini,500
ECFP4,RT,rfc,minmax,1,2370,141,796,31,0.9484721390053924,0.9438470728793309,0.9870887130362349,0.9649837133550488,0.9183042284498144,0.8707871561338502,1.8572523615722445,7.21683931350708,0.49670886993408203,gini,1000
ECFP4,RT,rfc,minmax,1,2370,142,795,31,0.9481725584182145,0.9434713375796179,0.9870887130362349,0.964787299002646,0.917770610520252,0.870029372407102,1.8680503404185946,10.882091045379639,0.7469804286956787,gini,1500
ECFP4,RT,rfc,minmax,1,2370,141,796,31,0.9484721390053924,0.9438470728793309,0.9870887130362349,0.9649837133550488,0.9183042284498144,0.8707871561338502,1.8572523615722445,14.414669275283813,0.9894094467163086,gini,2000
ECFP4,RT,rfc,minmax,1,2367,122,815,34,0.9532654284002396,0.9509843310566493,0.9858392336526447,0.9680981595092024,0.9278182294197055,0.8828539485168011,1.68448470003064,0.75901198387146,0.05684924125671387,entropy,100
ECFP4,RT,rfc,minmax,1,2368,145,792,33,0.9466746554823248,0.942300039793076,0.9862557267805081,0.9637769637769638,0.9157532636037014,0.8661803349115251,1.9220402346503458,3.659271001815796,0.2483351230621338,entropy,500
ECFP4,RT,rfc,minmax,1,2371,139,798,30,0.9493708807669263,0.9446215139442231,0.9875052061640983,0.9655874567297903,0.9195797108728709,0.8730886074936357,1.8248584250331932,7.329493761062622,0.4986693859100342,entropy,1000
ECFP4,RT,rfc,minmax,1,2370,139,798,31,0.9490713001797484,0.9445994420087684,0.9870887130362349,0.9653767820773931,0.9193714643089392,0.8723025684319797,1.835656403879544,11.02371597290039,0.7350509166717529,entropy,1500
ECFP4,RT,rfc,minmax,1,2369,140,797,32,0.9484721390053924,0.9442008768433638,0.9866722199083715,0.964969450101833,0.9186295998154451,0.8707594727323955,1.8572523615722445,14.62607717514038,0.9803900718688965,entropy,2000
ECFP4,RT,rfc,minmax,1,2363,140,797,38,0.9466746554823248,0.944067119456652,0.9841732611411912,0.9637030995106036,0.9173801204318549,0.866071941136168,1.9220402346503456,0.7559924125671387,0.0558476448059082,log_loss,100
ECFP4,RT,rfc,minmax,1,2366,143,794,35,0.9466746554823248,0.9430051813471503,0.9854227405247813,0.9637474541751527,0.9164040063349627,0.8661301856336432,1.9220402346503458,3.6393213272094727,0.24734234809875488,log_loss,500
ECFP4,RT,rfc,minmax,1,2368,139,798,33,0.9484721390053924,0.9445552453131233,0.9862557267805081,0.9649551752241239,0.9189549711810758,0.8707340748557648,1.8572523615722438,7.303583383560181,0.4926607608795166,log_loss,1000
ECFP4,RT,rfc,minmax,1,2371,137,800,30,0.9499700419412822,0.9453748006379585,0.9875052061640983,0.96598085149725,0.9206469467319957,0.874602671957205,1.803262467340493,11.014681816101074,0.7340133190155029,log_loss,1500
ECFP4,RT,rfc,minmax,1,2369,142,795,32,0.9478729778310365,0.9434488251692553,0.9866722199083715,0.9645765472312704,0.9175623639563203,0.8692428110649025,1.878848319264945,14.59618592262268,0.9714195728302002,log_loss,2000
ECFP4,RT,rfc,minmax,2,2372,144,793,29,0.9481725584182145,0.9427662957074722,0.9879216992919617,0.9648159446817165,0.9171198677889905,0.8700926903233203,1.8680503404185942,0.7450199127197266,0.06086468696594238,gini,100
ECFP4,RT,rfc,minmax,2,2373,141,796,28,0.9493708807669263,0.9439140811455847,0.9883381924198251,0.9656154628687691,0.9189289681416094,0.8731523368289307,1.8248584250331932,3.641347646713257,0.2523350715637207,gini,500
ECFP4,RT,rfc,minmax,2,2371,147,790,30,0.9469742360695027,0.9416203335980937,0.9875052061640983,0.9640170766415939,0.9153107674363714,0.8670302959074649,1.9112422558039956,7.275683164596558,0.5026638507843018,gini,1000
ECFP4,RT,rfc,minmax,2,2371,143,794,30,0.9481725584182145,0.9431185361972951,0.9875052061640983,0.9648016276703968,0.9174452391546212,0.8700598759805998,1.8680503404185942,10.890060663223267,0.7440047264099121,gini,1500
ECFP4,RT,rfc,minmax,2,2372,148,789,29,0.9469742360695027,0.9412698412698413,0.9879216992919617,0.9640317008738062,0.9149853960707407,0.8670652128826197,1.9112422558039956,14.477395296096802,0.9823451042175293,gini,2000
ECFP4,RT,rfc,minmax,2,2374,143,794,27,0.9490713001797484,0.9431863329360349,0.9887546855476884,0.9654331028873526,0.9180699788464162,0.8724321617839569,1.8356564038795435,0.7679808139801025,0.05684852600097656,entropy,100
ECFP4,RT,rfc,minmax,2,2371,143,794,30,0.9481725584182145,0.9431185361972951,0.9875052061640983,0.9648016276703968,0.9174452391546212,0.8700598759805998,1.8680503404185942,3.659230947494507,0.24836969375610352,entropy,500
ECFP4,RT,rfc,minmax,2,2372,138,799,29,0.9499700419412822,0.9450199203187251,0.9879216992919617,0.9659947057625738,0.9203215753663649,0.8746323271273289,1.803262467340493,7.382298469543457,0.4827456474304199,entropy,1000
ECFP4,RT,rfc,minmax,2,2370,143,794,31,0.9478729778310365,0.9430959013131716,0.9870887130362349,0.9645909645909646,0.9172369925906895,0.8692715358313391,1.8788483192649443,11.008620977401733,0.7350361347198486,entropy,1500
ECFP4,RT,rfc,minmax,2,2372,143,794,29,0.9484721390053924,0.9431411530815109,0.9879216992919617,0.9650122050447518,0.9176534857185529,0.8708494245438364,1.8572523615722438,14.643921136856079,0.9594414234161377,entropy,2000
ECFP4,RT,rfc,minmax,2,2366,137,800,35,0.9484721390053924,0.9452656811825809,0.9854227405247813,0.9649265905383361,0.9196057139123373,0.8706900912862686,1.8572523615722438,0.7619848251342773,0.056852102279663086,log_loss,100
ECFP4,RT,rfc,minmax,2,2370,146,791,31,0.9469742360695027,0.9419713831478538,0.9870887130362349,0.9640024405125076,0.9156361388020021,0.8669977004997899,1.9112422558039956,3.659262180328369,0.2453455924987793,log_loss,500
ECFP4,RT,rfc,minmax,2,2370,139,798,31,0.9490713001797484,0.9445994420087684,0.9870887130362349,0.9653767820773931,0.9193714643089392,0.8723025684319797,1.8356564038795435,7.3683085441589355,0.4846773147583008,log_loss,1000
ECFP4,RT,rfc,minmax,2,2373,143,794,28,0.9487717195925705,0.9431637519872814,0.9883381924198251,0.9652226967663209,0.9178617322824845,0.8716401852350856,1.8464543827258937,11.009625434875488,0.7250654697418213,log_loss,1500
ECFP4,RT,rfc,minmax,2,2371,138,799,30,0.9496704613541043,0.9449980071741729,0.9875052061640983,0.9657841140529532,0.9201133288024334,0.8738456641315638,1.814060446186843,14.666870832443237,0.9614357948303223,log_loss,2000
ECFP4,RT,rfc,minmax,3,2364,141,796,37,0.9466746554823248,0.9437125748502994,0.9845897542690546,0.9637178964533225,0.9170547490662242,0.8660891067090102,1.9220402346503456,0.7310733795166016,0.05684828758239746,gini,100
ECFP4,RT,rfc,minmax,3,2372,134,803,29,0.951168364289994,0.9465283320031923,0.9879216992919617,0.9667821479519054,0.9224560470846148,0.8776577773874487,1.7600705519550919,3.539581060409546,0.2512972354888916,gini,500
ECFP4,RT,rfc,minmax,3,2374,144,793,27,0.9487717195925705,0.9428117553613979,0.9887546855476884,0.9652368367554381,0.9175363609168539,0.8716765924286549,1.8464543827258943,7.1349358558654785,0.4956777095794678,gini,1000
ECFP4,RT,rfc,minmax,3,2374,143,794,27,0.9490713001797484,0.9431863329360349,0.9887546855476884,0.9654331028873526,0.9180699788464162,0.8724321617839569,1.8356564038795435,10.616895198822021,0.7360043525695801,gini,1500
ECFP4,RT,rfc,minmax,3,2375,147,790,26,0.9481725584182145,0.9417129262490087,0.9891711786755518,0.964858825919155,0.9161437536920982,0.8702051133860338,1.8680503404185946,14.198086738586426,0.9694416522979736,gini,2000
ECFP4,RT,rfc,minmax,3,2365,141,796,36,0.9469742360695027,0.9437350359138069,0.985006247396918,0.9639290809048299,0.9172629956301559,0.8668691473540237,1.911242255803995,0.7350070476531982,0.056848764419555664,entropy,100
ECFP4,RT,rfc,minmax,3,2374,133,804,27,0.9520671060515279,0.9469485440765856,0.9887546855476884,0.967400162999185,0.9234061581420406,0.8799851887631602,1.727676615416041,3.5665106773376465,0.2433483600616455,entropy,500
ECFP4,RT,rfc,minmax,3,2375,135,802,26,0.95176752546435,0.9462151394422311,0.9891711786755518,0.9672164528609245,0.9225471688468474,0.8792634860284084,1.7384745942623916,7.182830810546875,0.47573041915893555,entropy,1000
ECFP4,RT,rfc,minmax,3,2371,139,798,30,0.9493708807669263,0.9446215139442231,0.9875052061640983,0.9655874567297903,0.9195797108728709,0.8730886074936357,1.8248584250331932,10.750281810760498,0.7141265869140625,entropy,1500
ECFP4,RT,rfc,minmax,3,2370,138,799,31,0.9493708807669263,0.9449760765550239,0.9870887130362349,0.9655734365451212,0.9199050822385016,0.8730601986948149,1.8248584250331932,14.367648839950562,0.9464750289916992,entropy,2000
ECFP4,RT,rfc,minmax,3,2363,135,802,38,0.9481725584182145,0.9459567654123299,0.9841732611411912,0.9646866707491325,0.9200482100796671,0.8698796068330665,1.8680503404185944,0.7300541400909424,0.056849002838134766,log_loss,100
ECFP4,RT,rfc,minmax,3,2374,141,796,27,0.9496704613541043,0.9439363817097416,0.9887546855476884,0.9658258746948739,0.9191372147055411,0.8739431483571902,1.814060446186843,3.5684444904327393,0.24936318397521973,log_loss,500
ECFP4,RT,rfc,minmax,3,2370,138,799,31,0.9493708807669263,0.9449760765550239,0.9870887130362349,0.9655734365451212,0.9199050822385016,0.8730601986948149,1.8248584250331932,7.158890247344971,0.48168158531188965,log_loss,1000
ECFP4,RT,rfc,minmax,3,2372,139,798,29,0.9496704613541043,0.9446435682994823,0.9879216992919617,0.9657980456026058,0.9197879574368026,0.8738758462717455,1.814060446186843,10.765302181243896,0.7110693454742432,log_loss,1500
ECFP4,RT,rfc,minmax,3,2369,140,797,32,0.9484721390053924,0.9442008768433638,0.9866722199083715,0.964969450101833,0.9186295998154451,0.8707594727323955,1.8572523615722438,14.396587371826172,0.953455924987793,log_loss,2000
ECFP4,RT,rfc,minmax,4,2375,148,789,26,0.9478729778310365,0.9413396749900912,0.9891711786755518,0.9646628757108042,0.9156101357625358,0.8694499201953358,1.8788483192649443,0.7280600070953369,0.058847904205322266,gini,100
ECFP4,RT,rfc,minmax,4,2374,148,789,27,0.9475733972438586,0.9413164155432197,0.9887546855476884,0.9644525695713996,0.915401889198604,0.8686537882250757,1.8896462981112951,3.630312442779541,0.25232577323913574,gini,500
ECFP4,RT,rfc,minmax,4,2370,147,790,31,0.9466746554823248,0.9415971394517283,0.9870887130362349,0.9638064253761692,0.9151025208724397,0.8662396440088634,1.9220402346503456,7.172835111618042,0.4967026710510254,gini,1000
ECFP4,RT,rfc,minmax,4,2375,145,792,26,0.9487717195925705,0.9424603174603174,0.9891711786755518,0.9652509652509652,0.9172109895512232,0.8717153396177197,1.846454382725894,10.762277364730835,0.7460103034973145,gini,1500
ECFP4,RT,rfc,minmax,4,2370,148,789,31,0.9463750748951468,0.9412231930103256,0.9870887130362349,0.9636104899369791,0.9145689029428772,0.8654815304004015,1.9328382134966957,14.388574123382568,0.9794166088104248,gini,2000
ECFP4,RT,rfc,minmax,4,2373,142,795,28,0.9490713001797484,0.9435387673956263,0.9883381924198251,0.9654190398698128,0.9183953502120471,0.8723962864505133,1.8356564038795438,0.7360062599182129,0.0548858642578125,entropy,100
ECFP4,RT,rfc,minmax,4,2369,141,796,32,0.9481725584182145,0.9438247011952191,0.9866722199083715,0.9647729586642232,0.9180959818858826,0.8700011682262493,1.8680503404185944,3.6392662525177,0.24924468994140625,entropy,500
ECFP4,RT,rfc,minmax,4,2371,144,793,30,0.9478729778310365,0.9427435387673956,0.9875052061640983,0.9646053702196908,0.9169116212250588,0.8693025626371594,1.8788483192649446,7.28256630897522,0.4906885623931885,entropy,1000
ECFP4,RT,rfc,minmax,4,2370,141,796,31,0.9484721390053924,0.9438470728793309,0.9870887130362349,0.9649837133550488,0.9183042284498144,0.8707871561338502,1.8572523615722443,10.889940977096558,0.7240338325500488,entropy,1500
ECFP4,RT,rfc,minmax,4,2369,141,796,32,0.9481725584182145,0.9438247011952191,0.9866722199083715,0.9647729586642232,0.9180959818858826,0.8700011682262493,1.8680503404185944,14.591057300567627,0.9673967361450195,entropy,2000
ECFP4,RT,rfc,minmax,4,2372,143,794,29,0.9484721390053924,0.9431411530815109,0.9879216992919617,0.9650122050447518,0.9176534857185529,0.8708494245438364,1.8572523615722438,0.7370100021362305,0.05485391616821289,log_loss,100
ECFP4,RT,rfc,minmax,4,2372,142,795,29,0.9487717195925705,0.94351630867144,0.9879216992919617,0.9652085452695829,0.9181871036481154,0.8716061064047652,1.8464543827258937,3.6642518043518066,0.24933481216430664,log_loss,500
ECFP4,RT,rfc,minmax,4,2374,148,789,27,0.9475733972438586,0.9413164155432197,0.9887546855476884,0.9644525695713996,0.915401889198604,0.8686537882250757,1.8896462981112945,7.233726739883423,0.48470234870910645,log_loss,1000
ECFP4,RT,rfc,minmax,4,2374,142,795,27,0.9493708807669263,0.9435612082670907,0.9887546855476884,0.9656294488509254,0.9186035967759787,0.8731876801468508,1.8248584250331932,10.914870262145996,0.7270596027374268,log_loss,1500
ECFP4,RT,rfc,minmax,4,2371,142,795,30,0.9484721390053924,0.9434938320732192,0.9875052061640983,0.964997964997965,0.9179788570841836,0.870817136291246,1.8572523615722443,14.564132452011108,0.9614343643188477,log_loss,2000
MIX,IN,rfc,std,1,1007,35,1250,56,0.9612436115843271,0.9664107485604606,0.9473189087488241,0.956769596199525,0.9600407773316104,0.9218050274755833,1.3969218306685098,0.5625109672546387,0.03188729286193848,gini,100
MIX,IN,rfc,std,1,1005,31,1254,58,0.9620954003407155,0.9700772200772201,0.9454374412041392,0.9575988565983802,0.960656463792731,0.9235886047910772,1.3662202519724989,2.7012553215026855,0.1246938705444336,gini,500
MIX,IN,rfc,std,1,1007,32,1253,56,0.9625212947189097,0.9692011549566891,0.9473189087488241,0.9581351094196003,0.9612080925067077,0.9244161275593961,1.3508694626244933,5.5671706199646,0.24533891677856445,gini,1000
MIX,IN,rfc,std,1,1007,33,1252,56,0.9620954003407155,0.9682692307692308,0.9473189087488241,0.9576795054683785,0.960818987448342,0.9235449022275113,1.3662202519724989,8.116368055343628,0.3699796199798584,gini,1500
MIX,IN,rfc,std,1,1006,32,1253,57,0.9620954003407155,0.9691714836223507,0.9463781749764817,0.9576392194193242,0.9607377256205366,0.923565372253786,1.3662202519724989,10.811154127120972,0.4876675605773926,gini,2000
MIX,IN,rfc,std,1,1005,31,1254,58,0.9620954003407155,0.9700772200772201,0.9454374412041392,0.9575988565983802,0.960656463792731,0.9235886047910772,1.3662202519724989,0.5814173221588135,0.03088688850402832,entropy,100
MIX,IN,rfc,std,1,1011,34,1251,52,0.9633730834752982,0.9674641148325359,0.9510818438381938,0.959203036053131,0.9623113499346612,0.9260882933978171,1.3201678839284818,2.889291763305664,0.12267518043518066,entropy,500
MIX,IN,rfc,std,1,1006,36,1249,57,0.9603918228279387,0.9654510556621881,0.9463781749764817,0.9558194774346793,0.9591813053870735,0.9200828637055719,1.427623409364521,5.7717602252960205,0.2393636703491211,entropy,1000
MIX,IN,rfc,std,1,1008,35,1250,55,0.9616695059625213,0.9664429530201343,0.9482596425211665,0.9572649572649573,0.9605111442177816,0.9226583706441142,1.3815710413205042,8.645954370498657,0.35305333137512207,entropy,1500
MIX,IN,rfc,std,1,1005,33,1252,58,0.9612436115843271,0.9682080924855492,0.9454374412041392,0.9566872917658258,0.9598782536759995,0.9218425297725699,1.3969218306685098,11.569150924682617,0.46774911880493164,entropy,2000
MIX,IN,rfc,std,1,1006,35,1250,57,0.9608177172061328,0.9663784822286263,0.9463781749764817,0.9562737642585551,0.9595704104454392,0.9209522048589283,1.4122726200165154,0.5854380130767822,0.029955625534057617,log_loss,100
MIX,IN,rfc,std,1,1011,31,1254,52,0.9646507666098807,0.9702495201535508,0.9510818438381938,0.9605700712589074,0.9634786651097584,0.928693682555629,1.274115515884465,2.8663816452026367,0.12369561195373535,log_loss,500
MIX,IN,rfc,std,1,1007,35,1250,56,0.9612436115843271,0.9664107485604606,0.9473189087488241,0.956769596199525,0.9600407773316104,0.9218050274755833,1.3969218306685098,5.800523042678833,0.24334335327148438,log_loss,1000
MIX,IN,rfc,std,1,1005,34,1251,58,0.9608177172061328,0.9672762271414822,0.9454374412041392,0.956232159847764,0.9594891486176337,0.920970785902893,1.4122726200165154,8.651906967163086,0.36003756523132324,log_loss,1500
MIX,IN,rfc,std,1,1007,30,1255,56,0.9633730834752982,0.9710703953712633,0.9473189087488241,0.959047619047619,0.9619863026234393,0.9261611661681588,1.3201678839284818,11.511250257492065,0.4727444648742676,log_loss,2000
MIX,IN,rfc,std,2,987,28,1257,76,0.9557069846678024,0.9724137931034482,0.9285042333019755,0.9499518768046198,0.9533571750167464,0.9110465951393606,1.5964820921925829,0.550546407699585,0.03390979766845703,gini,100
MIX,IN,rfc,std,2,985,27,1258,78,0.9552810902896082,0.9733201581027668,0.9266227657572906,0.9493975903614458,0.9528055463027697,0.9102620655200558,1.6118328815405882,2.69882869720459,0.12466239929199219,gini,500
MIX,IN,rfc,std,2,987,26,1259,76,0.9565587734241908,0.9743336623889437,0.9285042333019755,0.9508670520231214,0.954135385133478,0.9128263721159242,1.5657805134965714,5.404577255249023,0.24334311485290527,gini,1000
MIX,IN,rfc,std,2,989,26,1259,74,0.9574105621805792,0.9743842364532019,0.9303857008466604,0.9518768046198267,0.9550761189058206,0.914500909008593,1.5350789348005602,8.405031681060791,0.365020751953125,gini,1500
MIX,IN,rfc,std,2,987,24,1261,76,0.9574105621805792,0.9762611275964391,0.9285042333019755,0.9517839922854388,0.9549135952502095,0.9146097492114407,1.5350789348005602,10.818159103393555,0.4847066402435303,gini,2000
MIX,IN,rfc,std,2,990,28,1257,73,0.956984667802385,0.9724950884086444,0.9313264346190028,0.9514656415185008,0.9547682756752601,0.9135632971516214,1.5504297241485658,0.5914545059204102,0.03194689750671387,entropy,100
